email,frequency
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4561,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2133,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2574,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\264,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1672,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4118,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\11,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\19,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1464,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\5,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1032,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4273,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2219,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2095,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2350,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4245,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1123,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\3918,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1629,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1079,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1381,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2561,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2187,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2292,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4413,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1390,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4402,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1111,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\284,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\748,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4757,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1256,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1469,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\688,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1247,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4798,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1134,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1151,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1955,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2420,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2153,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1780,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\854,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\833,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1907,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1554,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2079,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\870,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2442,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\453,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\791,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1085,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\499,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1562,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\982,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\479,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\455,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\3974,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1316,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2163,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2538,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4200,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4024,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\602,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4035,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1978,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\620,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4121,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4682,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\3928,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\97,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1021,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1803,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4015,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1991,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1596,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4734,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1772,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\677,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2489,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4648,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1104,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1737,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\653,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2348,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2294,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1382,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\405,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2435,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\783,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1934,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4363,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1251,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\925,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2554,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\651,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2160,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\32,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\174,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1114,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4791,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1493,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\471,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\482,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\536,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1110,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4346,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2129,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\517,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\143,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4018,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1306,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\500,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4481,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\731,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2563,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1003,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1723,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\3941,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\236,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\3913,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\495,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1764,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2404,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\403,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\617,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4305,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1264,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1608,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4599,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4647,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4732,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\3965,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2143,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\942,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2318,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4322,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1235,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1411,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1620,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1302,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2270,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2560,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4344,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\941,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1349,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\740,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\131,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4662,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\177,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\234,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1940,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\3942,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4693,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2078,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\955,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4137,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2220,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\546,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1058,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2380,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\718,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\193,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\436,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2252,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1470,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4778,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1379,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\913,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1899,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1993,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2475,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2268,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1416,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1518,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1094,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\910,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1574,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2463,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\808,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4611,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\609,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\596,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2174,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4691,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4124,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\516,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1347,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1682,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2159,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4494,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2096,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\3966,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\605,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1696,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\47,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1578,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1133,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1120,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\574,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1222,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4420,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\272,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1680,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\330,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4110,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\146,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4054,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\701,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1566,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4491,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\223,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\466,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1159,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2431,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\42,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2202,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1203,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\289,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2158,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1378,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1555,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2281,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4431,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4005,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4140,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4794,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1967,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\951,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2018,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2234,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1941,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1131,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1399,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\72,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\209,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1545,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2127,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1758,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1240,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2533,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1795,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4836,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1605,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1823,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1446,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1281,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1062,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4293,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1835,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4330,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\681,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4252,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1030,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\133,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4046,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1603,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\710,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\112,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\845,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1146,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1634,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4398,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1805,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\736,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1060,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4753,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1917,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\662,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2411,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1615,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\742,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1876,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2091,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\828,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\3950,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2086,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4710,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\417,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1501,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4750,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4630,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4096,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\988,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4264,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4179,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2311,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\578,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\102,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1297,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1990,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2400,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2343,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4506,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2476,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\707,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1026,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\858,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2500,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1218,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1606,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\437,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\542,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\3927,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1548,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1261,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2120,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4103,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2164,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1751,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1230,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4683,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\3903,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2528,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\249,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\894,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2113,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\741,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1215,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2413,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1020,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4197,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\717,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\484,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2006,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\424,0
